id,source_file,question,type,answer,raw,option_A,option_B
734,7-判断1（国防法规、三大条令）.docx,734.学校应当将国防教育列入学校的工作和教学计划。 正确答案：正确,判断,对,"734.学校应当将国防教育列入学校的工作和教学计划。
正确答案：正确",对,错
735,7-判断1（国防法规、三大条令）.docx,735.学校应当采取有效措施，保证国防教育的质量和成果。 正确答案：正确,判断,对,"735.学校应当采取有效措施，保证国防教育的质量和成果。
正确答案：正确",对,错
736,7-判断1（国防法规、三大条令）.docx,736.学校组织军事训练活动，应当采取措施，加强装备保障。 正确答案：错误,判断,错,"736.学校组织军事训练活动，应当采取措施，加强装备保障。
正确答案：错误",对,错
737,7-判断1（国防法规、三大条令）.docx,737.高校、高中和相当于高中的学校应当将课堂教学与军事训练相结合。 正确答案：正确,判断,对,"737.高校、高中和相当于高中的学校应当将课堂教学与军事训练相结合。
正确答案：正确",对,错
738,7-判断1（国防法规、三大条令）.docx,738.《中华人民共和国国防教育法》根据国防法和宪法制定。 正确答案：错误,判断,错,"738.《中华人民共和国国防教育法》根据国防法和宪法制定。
正确答案：错误",对,错
739,7-判断1（国防法规、三大条令）.docx,739.《中华人民共和国国防教育法》何时2001年4月28日颁发。 正确答案：正确,判断,对,"739.《中华人民共和国国防教育法》何时2001年4月28日颁发。
正确答案：正确",对,错
740,7-判断1（国防法规、三大条令）.docx,740.中华人民共和国公民都有接受国防教育的权利和责任。 正确答案：错误,判断,错,"740.中华人民共和国公民都有接受国防教育的权利和责任。
正确答案：错误",对,错
741,7-判断1（国防法规、三大条令）.docx,741.普及和加强国防教育是全民族的共同责任。 正确答案：错误,判断,错,"741.普及和加强国防教育是全民族的共同责任。
正确答案：错误",对,错
742,7-判断1（国防法规、三大条令）.docx,742.驻地军事机关协助和支持地方人民政府开展国防教育。 正确答案：正确,判断,对,"742.驻地军事机关协助和支持地方人民政府开展国防教育。
正确答案：正确",对,错
743,7-判断1（国防法规、三大条令）.docx,743.全民国防教育日每年9月第三个星期六。 正确答案：正确,判断,对,"743.全民国防教育日每年9月第三个星期六。
正确答案：正确",对,错
744,7-判断1（国防法规、三大条令）.docx,744.2001年全国人大常委会决定设立全民国防教育日。 正确答案：正确,判断,对,"744.2001年全国人大常委会决定设立全民国防教育日。
正确答案：正确",对,错
745,7-判断1（国防法规、三大条令）.docx,745.国家通过开展国防教育，使公民增强国防观念。 正确答案：正确,判断,对,"745.国家通过开展国防教育，使公民增强国防观念。
正确答案：正确",对,错
746,7-判断1（国防法规、三大条令）.docx,746.国家通过开展国防教育，使公民掌握基本的国防知识。 正确答案：正确,判断,对,"746.国家通过开展国防教育，使公民掌握基本的国防知识。
正确答案：正确",对,错
747,7-判断1（国防法规、三大条令）.docx,747.被命名为国防教育基地的，应当对有组织的中小学生半价开放。 正确答案：错误,判断,错,"747.被命名为国防教育基地的，应当对有组织的中小学生半价开放。
正确答案：错误",对,错
748,7-判断1（国防法规、三大条令）.docx,748.被命名为国防教育基地的，在全民国防教育日向社会优惠开放。 正确答案：错误,判断,错,"748.被命名为国防教育基地的，在全民国防教育日向社会优惠开放。
正确答案：错误",对,错
749,7-判断1（国防法规、三大条令）.docx,749.国防教育是建设和巩固国防的基础。 正确答案：正确,判断,对,"749.国防教育是建设和巩固国防的基础。
正确答案：正确",对,错
750,7-判断1（国防法规、三大条令）.docx,750.国家通过开展国防教育，学习必要的军事技能。 正确答案：正确,判断,对,"750.国家通过开展国防教育，学习必要的军事技能。
正确答案：正确",对,错
751,7-判断1（国防法规、三大条令）.docx,751.普及和加强国防教育是全社会的共同责任。 正确答案：正确,判断,对,"751.普及和加强国防教育是全社会的共同责任。
正确答案：正确",对,错
752,7-判断1（国防法规、三大条令）.docx,752.全国人大协同国务院开展全民国防教育。 正确答案：错误,判断,错,"752.全国人大协同国务院开展全民国防教育。
正确答案：错误",对,错
753,7-判断1（国防法规、三大条令）.docx,753.学校的国防教育是全民国防教育的基础。 正确答案：正确,判断,对,"753.学校的国防教育是全民国防教育的基础。
正确答案：正确",对,错
754,7-判断1（国防法规、三大条令）.docx,754.教育行政部门应当将国防教育列入工作计划。 正确答案：正确,判断,对,"754.教育行政部门应当将国防教育列入工作计划。
正确答案：正确",对,错
755,7-判断1（国防法规、三大条令）.docx,755.我军的宗旨是听党指挥、拥政爱民。 正确答案：错误,判断,错,"755.我军的宗旨是听党指挥、拥政爱民。
正确答案：错误",对,错
756,7-判断1（国防法规、三大条令）.docx,756.实现中华民族伟大复兴是近代以来中华民族最伟大的梦想。 正确答案：正确,判断,对,"756.实现中华民族伟大复兴是近代以来中华民族最伟大的梦想。
正确答案：正确",对,错
757,7-判断1（国防法规、三大条令）.docx,757.长征途中翻越的第一座人迹罕至的大雪山是昆仑山。 正确答案：错误,判断,错,"757.长征途中翻越的第一座人迹罕至的大雪山是昆仑山。
正确答案：错误",对,错
758,7-判断1（国防法规、三大条令）.docx,758.我国第一大岛是台湾岛。 正确答案：正确,判断,对,"758.我国第一大岛是台湾岛。
正确答案：正确",对,错
759,7-判断1（国防法规、三大条令）.docx,759.1927年8月1日，打响武装反抗国民党反动派的第一枪是南昌起义。 正确答案：正确,判断,对,"759.1927年8月1日，打响武装反抗国民党反动派的第一枪是南昌起义。
正确答案：正确",对,错
760,7-判断1（国防法规、三大条令）.docx,760.中国特色社会主义是由道路、理论、方针三位一体构成的。 正确答案：错误,判断,错,"760.中国特色社会主义是由道路、理论、方针三位一体构成的。
正确答案：错误",对,错
761,7-判断1（国防法规、三大条令）.docx,761.军人敬礼分为握手礼、注目礼、举枪礼。 正确答案：错误,判断,错,"761.军人敬礼分为握手礼、注目礼、举枪礼。
正确答案：错误",对,错
762,7-判断1（国防法规、三大条令）.docx,762.新时代革命军人“四有”标准是有灵魂、有本事、有血性、有品德。 正确答案：正确,判断,对,"762.新时代革命军人“四有”标准是有灵魂、有本事、有血性、有品德。
正确答案：正确",对,错
763,7-判断1（国防法规、三大条令）.docx,763.“一带一路”指新丝绸之路经济带和21世纪海上丝绸之路。 正确答案：正确,判断,对,"763.“一带一路”指新丝绸之路经济带和21世纪海上丝绸之路。
正确答案：正确",对,错
764,7-判断1（国防法规、三大条令）.docx,764.“中国梦”具体表现为国家富强、民族振兴、人民幸福。 正确答案：正确,判断,对,"764.“中国梦”具体表现为国家富强、民族振兴、人民幸福。
正确答案：正确",对,错
765,7-判断1（国防法规、三大条令）.docx,765.国防教育工作机构应当做好国防教育教员的收集工作。 正确答案：错误,判断,错,"765.国防教育工作机构应当做好国防教育教员的收集工作。
正确答案：错误",对,错
766,7-判断1（国防法规、三大条令）.docx,766.各级人民政府应当加强对具有国防教育意义的文物的管理工作。 正确答案：错误,判断,错,"766.各级人民政府应当加强对具有国防教育意义的文物的管理工作。
正确答案：错误",对,错
767,7-判断1（国防法规、三大条令）.docx,767.人民防空的方针是平战结合。 正确答案：错误,判断,错,"767.人民防空的方针是平战结合。
正确答案：错误",对,错
768,7-判断1（国防法规、三大条令）.docx,768.中亚五国其中哈萨克斯坦、塔吉克斯坦、吉尔吉斯斯坦与我国接壤。 正确答案：正确,判断,对,"768.中亚五国其中哈萨克斯坦、塔吉克斯坦、吉尔吉斯斯坦与我国接壤。
正确答案：正确",对,错
769,7-判断1（国防法规、三大条令）.docx,769.中华人民共和国国徽由国旗、天安门、齿轮和谷穗组成。 正确答案：正确,判断,对,"769.中华人民共和国国徽由国旗、天安门、齿轮和谷穗组成。
正确答案：正确",对,错
770,7-判断1（国防法规、三大条令）.docx,770.高等学校应当设置适当的国防教育课程。 正确答案：正确,判断,对,"770.高等学校应当设置适当的国防教育课程。
正确答案：正确",对,错
771,7-判断1（国防法规、三大条令）.docx,771.有条件的小学和初中可以组织以国防教育为主题的少年军校活动。 正确答案：正确,判断,对,"771.有条件的小学和初中可以组织以国防教育为主题的少年军校活动。
正确答案：正确",对,错
772,7-判断1（国防法规、三大条令）.docx,772.《国旗法》规定，地方各级人大对本行政区域内国旗的升挂和使用，实施监督管理。 正确答案：错误,判断,错,"772.《国旗法》规定，地方各级人大对本行政区域内国旗的升挂和使用，实施监督管理。
正确答案：错误",对,错
773,7-判断1（国防法规、三大条令）.docx,773.依照国旗法，有权制作国旗的主体是事业单位。 正确答案：错误,判断,错,"773.依照国旗法，有权制作国旗的主体是事业单位。
正确答案：错误",对,错
774,7-判断1（国防法规、三大条令）.docx,774.学校除假期外，每周举行一次升旗仪式。 正确答案：正确,判断,对,"774.学校除假期外，每周举行一次升旗仪式。
正确答案：正确",对,错
775,7-判断1（国防法规、三大条令）.docx,775.在公共场合侮辱中华人民共和国国旗，情节较轻者，由公安机关处以25日以下拘留。 正确答案：错误,判断,错,"775.在公共场合侮辱中华人民共和国国旗，情节较轻者，由公安机关处以25日以下拘留。
正确答案：错误",对,错
776,7-判断1（国防法规、三大条令）.docx,776.发生特别重大伤亡的不幸事件或者严重自然灾害造成重大伤亡时，可以下半旗志哀。 正确答案：正确,判断,对,"776.发生特别重大伤亡的不幸事件或者严重自然灾害造成重大伤亡时，可以下半旗志哀。
正确答案：正确",对,错
777,7-判断1（国防法规、三大条令）.docx,777.不得升挂破损、污损、褪色或者不合规格的国旗。 正确答案：正确,判断,对,"777.不得升挂破损、污损、褪色或者不合规格的国旗。
正确答案：正确",对,错
778,7-判断1（国防法规、三大条令）.docx,778.国旗及其图案可用作商标和广告，但不得用于私人丧事活动。 正确答案：错误,判断,错,"778.国旗及其图案可用作商标和广告，但不得用于私人丧事活动。
正确答案：错误",对,错
779,7-判断1（国防法规、三大条令）.docx,779.举行重大庆祝、纪念活动，大型文化、体育活动，大型展览会，可以不升挂国旗。 正确答案：错误,判断,错,"779.举行重大庆祝、纪念活动，大型文化、体育活动，大型展览会，可以不升挂国旗。
正确答案：错误",对,错
780,7-判断1（国防法规、三大条令）.docx,780.学校应当开展国旗教育，让学生了解国旗的象征意义和正确使用方法。 正确答案：正确,判断,对,"780.学校应当开展国旗教育，让学生了解国旗的象征意义和正确使用方法。
正确答案：正确",对,错
781,7-判断1（国防法规、三大条令）.docx,781.中华人民共和国国旗是五星红旗。 正确答案：正确,判断,对,"781.中华人民共和国国旗是五星红旗。
正确答案：正确",对,错
782,7-判断1（国防法规、三大条令）.docx,782.依照国旗法规定应当升挂国旗的，遇有恶劣天气，也必须升挂。 正确答案：错误,判断,错,"782.依照国旗法规定应当升挂国旗的，遇有恶劣天气，也必须升挂。
正确答案：错误",对,错
783,7-判断1（国防法规、三大条令）.docx,783.中国国旗的颜色是红、白。 正确答案：错误,判断,错,"783.中国国旗的颜色是红、白。
正确答案：错误",对,错
784,7-判断1（国防法规、三大条令）.docx,784.中国国旗首次升起的日期是1949年10月1日。 正确答案：正确,判断,对,"784.中国国旗首次升起的日期是1949年10月1日。
正确答案：正确",对,错
785,7-判断1（国防法规、三大条令）.docx,785.中华人民共和国国旗的设计者是曾联松。 正确答案：正确,判断,对,"785.中华人民共和国国旗的设计者是曾联松。
正确答案：正确",对,错
786,7-判断1（国防法规、三大条令）.docx,"786.烈士逝世,举行哀悼仪式时,其遗体、灵柩或者骨灰盒可以覆盖国旗。 正确答案：正确",判断,对,"786.烈士逝世,举行哀悼仪式时,其遗体、灵柩或者骨灰盒可以覆盖国旗。
正确答案：正确",对,错
787,7-判断1（国防法规、三大条令）.docx,787.《中华人民共和国国旗法》的通过时间是1990年7月28日。 正确答案：错误,判断,错,"787.《中华人民共和国国旗法》的通过时间是1990年7月28日。
正确答案：错误",对,错
788,7-判断1（国防法规、三大条令）.docx,788.《中华人民共和国国旗法》的施行时间是1990年10 月1日。 正确答案：正确,判断,对,"788.《中华人民共和国国旗法》的施行时间是1990年10 月1日。
正确答案：正确",对,错
789,7-判断1（国防法规、三大条令）.docx,789.学校除寒假、暑假和休息日外，应当每日升挂国旗。 正确答案：正确,判断,对,"789.学校除寒假、暑假和休息日外，应当每日升挂国旗。
正确答案：正确",对,错
790,7-判断1（国防法规、三大条令）.docx,790.中华人民共和国国旗的长高比为5:3。 正确答案：错误,判断,错,"790.中华人民共和国国旗的长高比为5:3。
正确答案：错误",对,错
791,7-判断1（国防法规、三大条令）.docx,791.国庆节、建党节、元旦和春节，各级国家机关和各人民团体应当升挂国旗。 正确答案：错误,判断,错,"791.国庆节、建党节、元旦和春节，各级国家机关和各人民团体应当升挂国旗。
正确答案：错误",对,错
792,7-判断1（国防法规、三大条令）.docx,792.中华人民共和国国旗上的大五角星象征着中国共产党，四颗小五角星象征着工人阶级、农民阶级、城市小资产阶级和民族资产阶级。 正确答案：正确,判断,对,"792.中华人民共和国国旗上的大五角星象征着中国共产党，四颗小五角星象征着工人阶级、农民阶级、城市小资产阶级和民族资产阶级。
正确答案：正确",对,错
793,7-判断1（国防法规、三大条令）.docx,"793.国旗、旗杆的尺度比例应当适当,并与使用目的、周围建筑、周边环境相适应。 正确答案：正确",判断,对,"793.国旗、旗杆的尺度比例应当适当,并与使用目的、周围建筑、周边环境相适应。
正确答案：正确",对,错
794,7-判断1（国防法规、三大条令）.docx,794.中国国旗的通用尺寸有长84公分，高56公分。 正确答案：错误,判断,错,"794.中国国旗的通用尺寸有长84公分，高56公分。
正确答案：错误",对,错
795,7-判断1（国防法规、三大条令）.docx,795.《中华人民共和国国旗法》于1990年6月28日第七届全国人民代表大会常务委员会第十四次会议通过。 正确答案：正确,判断,对,"795.《中华人民共和国国旗法》于1990年6月28日第七届全国人民代表大会常务委员会第十四次会议通过。
正确答案：正确",对,错
796,7-判断1（国防法规、三大条令）.docx,796.在公共场合故意以焚烧、毁损、涂划、玷污、践踏等方式侮辱中华人民共和国国旗的，依法追究民事责任。 正确答案：错误,判断,错,"796.在公共场合故意以焚烧、毁损、涂划、玷污、践踏等方式侮辱中华人民共和国国旗的，依法追究民事责任。
正确答案：错误",对,错
797,7-判断1（国防法规、三大条令）.docx,"797.最高人民法院,最高人民检察院应当在工作日升挂国旗。 正确答案：错误",判断,错,"797.最高人民法院,最高人民检察院应当在工作日升挂国旗。
正确答案：错误",对,错
798,7-判断1（国防法规、三大条令）.docx,798.民用船舶和进入中国领水的外国船舶升挂国旗的办法，由国务院交通主管部门规定。 正确答案：正确,判断,对,"798.民用船舶和进入中国领水的外国船舶升挂国旗的办法，由国务院交通主管部门规定。
正确答案：正确",对,错
799,7-判断1（国防法规、三大条令）.docx,799.中华人民共和国国旗按照中国人民政治协商会议第二届全体会议主席团公布的国旗制法说明制作。 正确答案：错误,判断,错,"799.中华人民共和国国旗按照中国人民政治协商会议第二届全体会议主席团公布的国旗制法说明制作。
正确答案：错误",对,错
800,7-判断1（国防法规、三大条令）.docx,"800.中国国旗的通用尺寸有长240公分,高160公分。 正确答案：正确",判断,对,"800.中国国旗的通用尺寸有长240公分,高160公分。
正确答案：正确",对,错
801,7-判断1（国防法规、三大条令）.docx,801.中华人民共和国国旗是中华人民共和国的象征和标志。 正确答案：正确,判断,对,"801.中华人民共和国国旗是中华人民共和国的象征和标志。
正确答案：正确",对,错
802,7-判断1（国防法规、三大条令）.docx,802.国务院各部门应当在每日升挂国旗。 正确答案：错误,判断,错,"802.国务院各部门应当在每日升挂国旗。
正确答案：错误",对,错
803,7-判断1（国防法规、三大条令）.docx,803.列队举持国旗和其他旗帜行进时，国旗应当在其他旗帜的中间。 正确答案：错误,判断,错,"803.列队举持国旗和其他旗帜行进时，国旗应当在其他旗帜的中间。
正确答案：错误",对,错
804,7-判断1（国防法规、三大条令）.docx,804.图书馆、博物馆、文化馆、美术馆、科技馆等公共文化体育设施应当在开放日升挂、悬挂国旗。 正确答案：正确,判断,对,"804.图书馆、博物馆、文化馆、美术馆、科技馆等公共文化体育设施应当在开放日升挂、悬挂国旗。
正确答案：正确",对,错
805,7-判断1（国防法规、三大条令）.docx,"805.升国旗时,必须将国旗升至杆顶。 正确答案：正确",判断,对,"805.升国旗时,必须将国旗升至杆顶。
正确答案：正确",对,错
806,7-判断1（国防法规、三大条令）.docx,"806.举行升旗仪式时,不用奏唱国歌。 正确答案：错误",判断,错,"806.举行升旗仪式时,不用奏唱国歌。
正确答案：错误",对,错
807,7-判断1（国防法规、三大条令）.docx,"807.举行宪法宣誓仪式时,应当在宣誓场所悬挂国旗。 正确答案：正确",判断,对,"807.举行宪法宣誓仪式时,应当在宣誓场所悬挂国旗。
正确答案：正确",对,错
808,7-判断1（国防法规、三大条令）.docx,"808.公民和组织在网络中使用国旗图案,应当遵守相关网络管理规定,不得损害国旗尊严。 正确答案：正确",判断,对,"808.公民和组织在网络中使用国旗图案,应当遵守相关网络管理规定,不得损害国旗尊严。
正确答案：正确",对,错
809,7-判断1（国防法规、三大条令）.docx,809.北京天安门广场每周举行一次升旗仪式。 正确答案：错误,判断,错,"809.北京天安门广场每周举行一次升旗仪式。
正确答案：错误",对,错
810,7-判断1（国防法规、三大条令）.docx,"810.对中华人民共和国作出杰出贡献的人士逝世,下半旗志哀。 正确答案：正确",判断,对,"810.对中华人民共和国作出杰出贡献的人士逝世,下半旗志哀。
正确答案：正确",对,错
811,7-判断1（国防法规、三大条令）.docx,"811.国旗与其他旗帜同时升挂时,应当将国旗置于中心、较高或者突出的位置。 正确答案：正确",判断,对,"811.国旗与其他旗帜同时升挂时,应当将国旗置于中心、较高或者突出的位置。
正确答案：正确",对,错
812,7-判断1（国防法规、三大条令）.docx,"812.降国旗时,可以使国旗落地。 正确答案：错误",判断,错,"812.降国旗时,可以使国旗落地。
正确答案：错误",对,错
813,7-判断1（国防法规、三大条令）.docx,"813.下半旗时,应当先将国旗升至杆顶,然后降至旗顶与杆顶之间的距离为旗杆全长的三分之二处。 正确答案：错误",判断,错,"813.下半旗时,应当先将国旗升至杆顶,然后降至旗顶与杆顶之间的距离为旗杆全长的三分之二处。
正确答案：错误",对,错
814,7-判断1（国防法规、三大条令）.docx,814.破损、污损、褪色或者不合规格的国旗应当按照国家有关规定收回、处置。 正确答案：正确,判断,对,"814.破损、污损、褪色或者不合规格的国旗应当按照国家有关规定收回、处置。
正确答案：正确",对,错
815,7-判断1（国防法规、三大条令）.docx,815.县级人民政府确定的部门对本行政区域内国旗的升挂、使用和收回实施监督管理。 正确答案：正确,判断,对,"815.县级人民政府确定的部门对本行政区域内国旗的升挂、使用和收回实施监督管理。
正确答案：正确",对,错
816,7-判断1（国防法规、三大条令）.docx,816.天安门广场上悬挂的国旗尺寸为长5米宽4米。 正确答案：错误,判断,错,"816.天安门广场上悬挂的国旗尺寸为长5米宽4米。
正确答案：错误",对,错
817,7-判断1（国防法规、三大条令）.docx,817.国旗护卫队的成员应当统一着装，注意仪态。 正确答案：正确,判断,对,"817.国旗护卫队的成员应当统一着装，注意仪态。
正确答案：正确",对,错
818,7-判断1（国防法规、三大条令）.docx,"818.新闻媒体应当积极宣传国旗知识,引导公民和组织正确使用国旗及其图案。 正确答案：正确",判断,对,"818.新闻媒体应当积极宣传国旗知识,引导公民和组织正确使用国旗及其图案。
正确答案：正确",对,错
819,7-判断1（国防法规、三大条令）.docx,"819.依照国旗法规定升挂国旗的,不用早晨升起,傍晚降下。 正确答案：错误",判断,错,"819.依照国旗法规定升挂国旗的,不用早晨升起,傍晚降下。
正确答案：错误",对,错
820,7-判断1（国防法规、三大条令）.docx,820.纵队行进时，不可以在行进间下达口令。 正确答案：错误 答案解析：纵队行进时，可以在行进间下达口令。,判断,错,"820.纵队行进时，不可以在行进间下达口令。
正确答案：错误
答案解析：纵队行进时，可以在行进间下达口令。",对,错
821,7-判断1（国防法规、三大条令）.docx,821.《中国人民解放军队列条令》没有规定的队列生活事项，按照有关条令、条例和战区、军兵种制定的规章执行。 正确答案：正确,判断,对,"821.《中国人民解放军队列条令》没有规定的队列生活事项，按照有关条令、条例和战区、军兵种制定的规章执行。
正确答案：正确",对,错
822,7-判断1（国防法规、三大条令）.docx,822.队列指挥只要认真清点完人数就可以开始训练了。 正确答案：错误 答案解析：队列指挥要求（一）指挥位置正确；（二）姿态端正，精神振作，动作准确；（三）口令准确、清楚、洪亮；（四）熟练掌握和运用队列指挥方法；（五）认真清点人数、检查着装，按照规定组织验枪；（六）严格要求，维护队列纪律。,判断,错,"822.队列指挥只要认真清点完人数就可以开始训练了。
正确答案：错误
答案解析：队列指挥要求（一）指挥位置正确；（二）姿态端正，精神振作，动作准确；（三）口令准确、清楚、洪亮；（四）熟练掌握和运用队列指挥方法；（五）认真清点人数、检查着装，按照规定组织验枪；（六）严格要求，维护队列纪律。",对,错
823,7-判断1（国防法规、三大条令）.docx,823.班的基本队形，分为横队和纵队；需要时，也可以成并列纵队。 正确答案：错误 答案解析：班的基本队形，分为横队和纵队；需要时，可以成二列横队或者二路纵队。,判断,错,"823.班的基本队形，分为横队和纵队；需要时，也可以成并列纵队。
正确答案：错误
答案解析：班的基本队形，分为横队和纵队；需要时，可以成二列横队或者二路纵队。",对,错
824,7-判断1（国防法规、三大条令）.docx,824.稍息过久，可以自行换脚，动作应当迅速。 正确答案：正确,判断,对,"824.稍息过久，可以自行换脚，动作应当迅速。
正确答案：正确",对,错
825,7-判断1（国防法规、三大条令）.docx,825.跑步时，听到“立定”口令，不能继续跑，马上停下，左脚向前大半步（两拳收于腰际，停止摆动）着地，右脚取捷径靠拢左脚，同时将手放下，成立正姿势。 正确答案：错误 答案解析：跑步时，听到口令，继续跑2步，然后左脚向前大半步（两拳收于腰际，停止摆动）着地，右脚取捷径靠拢左脚，同时将手放下，成立正姿势。,判断,错,"825.跑步时，听到“立定”口令，不能继续跑，马上停下，左脚向前大半步（两拳收于腰际，停止摆动）着地，右脚取捷径靠拢左脚，同时将手放下，成立正姿势。
正确答案：错误
答案解析：跑步时，听到口令，继续跑2步，然后左脚向前大半步（两拳收于腰际，停止摆动）着地，右脚取捷径靠拢左脚，同时将手放下，成立正姿势。",对,错
826,7-判断1（国防法规、三大条令）.docx,826.步法变换，均从右脚开始。 正确答案：错误 答案解析：步法变换，均从左脚开始。,判断,错,"826.步法变换，均从右脚开始。
正确答案：错误
答案解析：步法变换，均从左脚开始。",对,错
827,7-判断1（国防法规、三大条令）.docx,827.半面向右（左）转走，按照向右（左）转走的要领转45度。 正确答案：正确,判断,对,"827.半面向右（左）转走，按照向右（左）转走的要领转45度。
正确答案：正确",对,错
828,7-判断1（国防法规、三大条令）.docx,828.行注目礼的要领：面向受礼者成立正姿势，同时注视受礼者，并目迎目送，右、左转头角度不超过45度。行举手礼的时候就可以不用注视受礼者。 正确答案：错误 答案解析：行举手礼的同时注视受礼者。,判断,错,"828.行注目礼的要领：面向受礼者成立正姿势，同时注视受礼者，并目迎目送，右、左转头角度不超过45度。行举手礼的时候就可以不用注视受礼者。
正确答案：错误
答案解析：行举手礼的同时注视受礼者。",对,错
829,7-判断1（国防法规、三大条令）.docx,829.不论是立姿还是坐姿，脱帽时，将帽取下，帽顶向上，帽徽必须朝前。 正确答案：正确,判断,对,"829.不论是立姿还是坐姿，脱帽时，将帽取下，帽顶向上，帽徽必须朝前。
正确答案：正确",对,错
830,7-判断1（国防法规、三大条令）.docx,830.携枪坐下的时候枪靠左肩。 正确答案：错误 答案解析：携枪坐下时，两腿按照徒手坐下的要领进行，尔后枪靠右肩。,判断,错,"830.携枪坐下的时候枪靠左肩。
正确答案：错误
答案解析：携枪坐下时，两腿按照徒手坐下的要领进行，尔后枪靠右肩。",对,错
831,7-判断1（国防法规、三大条令）.docx,831.报数的时候，横队从右至左（纵队由前向后）依次以短促洪亮的声音转头（纵队向左转头）报数，最后一名不转头；数列横队时，后列最后一名报“满伍”或者“缺×名”。 正确答案：正确,判断,对,"831.报数的时候，横队从右至左（纵队由前向后）依次以短促洪亮的声音转头（纵队向左转头）报数，最后一名不转头；数列横队时，后列最后一名报“满伍”或者“缺×名”。
正确答案：正确",对,错
832,7-判断1（国防法规、三大条令）.docx,832.《中国人民解放军队列条令》由各级首长和司令机关组织贯彻执行。首长和机关应当起表率作用，并对部属执行本条令的情况进行检查、监督。 正确答案：正确,判断,对,"832.《中国人民解放军队列条令》由各级首长和司令机关组织贯彻执行。首长和机关应当起表率作用，并对部属执行本条令的情况进行检查、监督。
正确答案：正确",对,错
833,7-判断1（国防法规、三大条令）.docx,833.任何情况都不可以调整队列人员之间的间隔和距离。 正确答案：错误 答案解析：需要时，可以调整队列人员之间的间隔和距离。,判断,错,"833.任何情况都不可以调整队列人员之间的间隔和距离。
正确答案：错误
答案解析：需要时，可以调整队列人员之间的间隔和距离。",对,错
834,7-判断1（国防法规、三大条令）.docx,834.下达口令时，发音部位要正确，一般用胸音或者腹音。 正确答案：正确,判断,对,"834.下达口令时，发音部位要正确，一般用胸音或者腹音。
正确答案：正确",对,错
835,7-判断1（国防法规、三大条令）.docx,835.移步动作中，向后退步时，从右脚开始，每退1步靠脚一次。 正确答案：错误 答案解析：向后退步时，从左脚开始，每退1步靠脚一次，不摆臂，退到指定步数停止。,判断,错,"835.移步动作中，向后退步时，从右脚开始，每退1步靠脚一次。
正确答案：错误
答案解析：向后退步时，从左脚开始，每退1步靠脚一次，不摆臂，退到指定步数停止。",对,错
836,7-判断1（国防法规、三大条令）.docx,836.正步行进时，上体正直，微向前倾；手指轻轻握拢，拇指伸直贴于中指第二节。 正确答案：正确,判断,对,"836.正步行进时，上体正直，微向前倾；手指轻轻握拢，拇指伸直贴于中指第二节。
正确答案：正确",对,错
837,7-判断1（国防法规、三大条令）.docx,837.跨立时，左手手指并拢自然弯曲，手心向后。 正确答案：错误 答案解析：跨立时，右手手指并拢自然弯曲，拇指贴于食指第二节，手心向后。,判断,错,"837.跨立时，左手手指并拢自然弯曲，手心向后。
正确答案：错误
答案解析：跨立时，右手手指并拢自然弯曲，拇指贴于食指第二节，手心向后。",对,错
838,7-判断1（国防法规、三大条令）.docx,838.便步要领：用适当的步速、步幅行进，两臂自然摆动，上体保持良好姿态。 正确答案：正确,判断,对,"838.便步要领：用适当的步速、步幅行进，两臂自然摆动，上体保持良好姿态。
正确答案：正确",对,错
839,7-判断1（国防法规、三大条令）.docx,839.携折叠写字椅行进时，右手提握支脚上横杠，左臂自然摆动，写字板面朝外。 正确答案：错误 答案解析：携折叠写字椅行进时，左手提握支脚上横杠中间部位，左臂下垂自然伸直，写字板面朝外。,判断,错,"839.携折叠写字椅行进时，右手提握支脚上横杠，左臂自然摆动，写字板面朝外。
正确答案：错误
答案解析：携折叠写字椅行进时，左手提握支脚上横杠中间部位，左臂下垂自然伸直，写字板面朝外。",对,错
840,7-判断1（国防法规、三大条令）.docx,840.齐步行进时，听到“立——定”口令，左脚再向前大半步着地（脚尖向外约60度），两腿挺直，右脚取捷径迅速靠拢左脚，成立正姿势。 正确答案：错误 答案解析：齐步、正步和礼步时，听到口令，左脚再向前大半步着地，脚尖向外约30度，两腿挺直，右脚取捷径迅速靠拢左脚，成立正姿势。,判断,错,"840.齐步行进时，听到“立——定”口令，左脚再向前大半步着地（脚尖向外约60度），两腿挺直，右脚取捷径迅速靠拢左脚，成立正姿势。
正确答案：错误
答案解析：齐步、正步和礼步时，听到口令，左脚再向前大半步着地，脚尖向外约30度，两腿挺直，右脚取捷径迅速靠拢左脚，成立正姿势。",对,错
841,7-判断1（国防法规、三大条令）.docx,841.单个军人行进间听到“向左（右）转——走”的口令后，左（右）脚向前半步（跑步时，继续跑2步，再向前半步），脚尖向右（左）约45度，身体向右（左）转90度时，左（右）脚不转动，同时出右（左）脚按照原步法向新方向行进。 正确答案：正确,判断,对,"841.单个军人行进间听到“向左（右）转——走”的口令后，左（右）脚向前半步（跑步时，继续跑2步，再向前半步），脚尖向右（左）约45度，身体向右（左）转90度时，左（右）脚不转动，同时出右（左）脚按照原步法向新方向行进。
正确答案：正确",对,错
